,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
210,2019-10-01T21:00:00.000000000Z,21616,107.744,107.892,107.048,107.182,107.727,107.885,107.038,107.174,107.761,107.899,107.054,107.191
211,2019-10-02T21:00:00.000000000Z,28577,107.188,107.298,106.484,106.916,107.169,107.292,106.478,106.897,107.208,107.305,106.491,106.935
212,2019-10-03T21:00:00.000000000Z,21453,106.923,107.134,106.585,106.922,106.910,107.128,106.535,106.878,106.936,107.141,106.626,106.966
213,2019-10-06T21:00:00.000000000Z,17103,106.666,107.466,106.656,107.254,106.644,107.458,106.643,107.204,106.688,107.475,106.670,107.304
214,2019-10-07T21:00:00.000000000Z,27006,107.258,107.444,106.806,107.087,107.234,107.437,106.797,107.076,107.281,107.450,106.813,107.098
215,2019-10-08T21:00:00.000000000Z,16701,107.070,107.630,106.936,107.483,107.050,107.621,106.929,107.473,107.091,107.638,106.942,107.493
216,2019-10-09T21:00:00.000000000Z,32548,107.470,108.020,107.034,107.953,107.451,108.010,107.024,107.913,107.489,108.031,107.044,107.993
217,2019-10-10T21:00:00.000000000Z,29922,107.972,108.628,107.850,108.431,107.940,108.614,107.804,108.381,108.003,108.666,107.856,108.481
218,2019-10-11T21:00:00.000000000Z,1,108.426,108.426,108.426,108.426,108.376,108.376,108.376,108.376,108.476,108.476,108.476,108.476
219,2019-10-13T21:00:00.000000000Z,13826,108.366,108.522,108.032,108.397,108.329,108.515,108.026,108.383,108.404,108.533,108.039,108.411
220,2019-10-14T21:00:00.000000000Z,16588,108.412,108.899,108.157,108.862,108.385,108.893,108.150,108.847,108.440,108.906,108.163,108.877
221,2019-10-15T21:00:00.000000000Z,20424,108.858,108.866,108.566,108.764,108.836,108.857,108.553,108.745,108.879,108.879,108.579,108.784
222,2019-10-16T21:00:00.000000000Z,19803,108.769,108.940,108.452,108.654,108.736,108.933,108.444,108.632,108.802,108.948,108.459,108.677
223,2019-10-17T21:00:00.000000000Z,14156,108.668,108.722,108.386,108.423,108.632,108.717,108.358,108.373,108.703,108.728,108.393,108.473
224,2019-10-20T21:00:00.000000000Z,9486,108.423,108.663,108.423,108.609,108.373,108.656,108.373,108.587,108.473,108.670,108.455,108.631
225,2019-10-21T21:00:00.000000000Z,10472,108.597,108.728,108.442,108.486,108.566,108.721,108.436,108.476,108.628,108.735,108.449,108.495
226,2019-10-22T21:00:00.000000000Z,12656,108.484,108.702,108.250,108.692,108.470,108.696,108.243,108.684,108.497,108.709,108.256,108.700
227,2019-10-23T21:00:00.000000000Z,11516,108.677,108.753,108.496,108.627,108.660,108.747,108.489,108.616,108.694,108.759,108.502,108.638
228,2019-10-24T21:00:00.000000000Z,8993,108.608,108.774,108.510,108.668,108.589,108.769,108.505,108.650,108.628,108.780,108.515,108.687
229,2019-10-27T21:00:00.000000000Z,7942,108.736,109.039,108.658,108.966,108.704,109.033,108.643,108.958,108.769,109.045,108.665,108.974
230,2019-10-28T21:00:00.000000000Z,8812,108.958,109.067,108.756,108.888,108.932,109.060,108.740,108.877,108.983,109.074,108.766,108.898
231,2019-10-29T21:00:00.000000000Z,13814,108.894,109.287,108.721,108.842,108.872,109.281,108.714,108.792,108.915,109.293,108.728,108.892
232,2019-10-30T21:00:00.000000000Z,16700,108.835,108.900,107.928,108.028,108.785,108.886,107.920,108.019,108.885,108.915,107.935,108.037
233,2019-10-31T21:00:00.000000000Z,12622,108.036,108.326,107.888,108.185,108.016,108.318,107.881,108.147,108.056,108.333,107.896,108.223
234,2019-11-03T22:00:00.000000000Z,7106,108.239,108.650,108.186,108.578,108.217,108.643,108.156,108.572,108.261,108.656,108.203,108.585
235,2019-11-04T22:00:00.000000000Z,12635,108.583,109.242,108.561,109.160,108.560,109.235,108.537,109.145,108.606,109.289,108.582,109.175
236,2019-11-05T22:00:00.000000000Z,11144,109.164,109.182,108.818,108.978,109.147,109.176,108.811,108.960,109.182,109.225,108.824,108.995
237,2019-11-06T22:00:00.000000000Z,17932,108.966,109.488,108.648,109.284,108.932,109.482,108.642,109.268,109.000,109.494,108.654,109.301
238,2019-11-07T22:00:00.000000000Z,14209,109.290,109.477,109.078,109.249,109.269,109.471,109.071,109.199,109.311,109.483,109.085,109.299
239,2019-11-10T22:00:00.000000000Z,6768,109.218,109.255,108.898,109.050,109.190,109.249,108.891,109.032,109.246,109.261,108.904,109.069
240,2019-11-11T22:00:00.000000000Z,10887,109.058,109.295,108.924,109.028,109.028,109.289,108.918,109.014,109.088,109.301,108.931,109.042
241,2019-11-12T22:00:00.000000000Z,12202,109.016,109.149,108.656,108.817,109.001,109.143,108.650,108.805,109.032,109.155,108.663,108.829
242,2019-11-13T22:00:00.000000000Z,12907,108.826,108.864,108.242,108.405,108.799,108.858,108.226,108.385,108.852,108.870,108.251,108.425
243,2019-11-14T22:00:00.000000000Z,9371,108.396,108.854,108.386,108.778,108.375,108.849,108.341,108.753,108.416,108.861,108.396,108.804
244,2019-11-17T22:00:00.000000000Z,10469,108.802,109.073,108.512,108.679,108.756,109.067,108.506,108.669,108.849,109.079,108.518,108.689
245,2019-11-18T22:00:00.000000000Z,11402,108.682,108.836,108.454,108.540,108.669,108.829,108.448,108.529,108.695,108.842,108.460,108.551
246,2019-11-19T22:00:00.000000000Z,18024,108.546,108.740,108.349,108.608,108.528,108.734,108.341,108.590,108.564,108.747,108.357,108.626
247,2019-11-20T22:00:00.000000000Z,18410,108.594,108.700,108.280,108.612,108.553,108.693,108.273,108.562,108.635,108.706,108.286,108.662
248,2019-11-21T22:00:00.000000000Z,11557,108.632,108.732,108.478,108.651,108.610,108.726,108.471,108.621,108.654,108.738,108.485,108.681
249,2019-11-24T22:00:00.000000000Z,8576,108.673,108.978,108.638,108.924,108.628,108.972,108.588,108.904,108.718,108.985,108.677,108.945
250,2019-11-25T22:00:00.000000000Z,11263,108.940,109.208,108.875,109.062,108.896,109.200,108.869,109.012,108.984,109.215,108.881,109.112
251,2019-11-26T22:00:00.000000000Z,7474,109.042,109.610,109.016,109.537,109.014,109.603,108.987,109.516,109.070,109.616,109.037,109.558
252,2019-11-27T22:00:00.000000000Z,6904,109.548,109.564,109.334,109.514,109.518,109.544,109.328,109.497,109.577,109.602,109.341,109.531
253,2019-11-28T22:00:00.000000000Z,9720,109.522,109.669,109.399,109.500,109.487,109.663,109.392,109.450,109.556,109.675,109.406,109.550
254,2019-12-01T22:00:00.000000000Z,12637,109.538,109.726,108.926,108.978,109.501,109.720,108.919,108.964,109.576,109.733,108.932,108.992
255,2019-12-02T22:00:00.000000000Z,17232,108.990,109.206,108.484,108.635,108.959,109.200,108.478,108.628,109.020,109.214,108.490,108.642
256,2019-12-03T22:00:00.000000000Z,15429,108.632,108.964,108.430,108.868,108.621,108.958,108.424,108.859,108.643,108.970,108.435,108.878
257,2019-12-04T22:00:00.000000000Z,11669,108.866,108.998,108.658,108.758,108.849,108.991,108.642,108.745,108.882,109.004,108.664,108.772
258,2019-12-05T22:00:00.000000000Z,11736,108.755,108.923,108.520,108.586,108.734,108.916,108.473,108.537,108.776,108.930,108.534,108.635
259,2019-12-08T22:00:00.000000000Z,6201,108.586,108.677,108.430,108.553,108.537,108.671,108.424,108.503,108.635,108.683,108.435,108.603
260,2019-12-09T22:00:00.000000000Z,10088,108.562,108.769,108.514,108.733,108.538,108.763,108.508,108.683,108.586,108.783,108.521,108.783
261,2019-12-10T22:00:00.000000000Z,9105,108.745,108.857,108.466,108.558,108.723,108.848,108.460,108.544,108.767,108.868,108.473,108.573
262,2019-12-11T22:00:00.000000000Z,17215,108.562,109.450,108.458,109.307,108.547,109.441,108.452,109.257,108.577,109.462,108.464,109.357
263,2019-12-12T22:00:00.000000000Z,25966,109.318,109.705,109.208,109.348,109.268,109.698,109.178,109.333,109.368,109.712,109.216,109.362
264,2019-12-15T22:00:00.000000000Z,7245,109.303,109.675,109.282,109.554,109.279,109.668,109.254,109.531,109.327,109.682,109.309,109.576
265,2019-12-16T22:00:00.000000000Z,6785,109.542,109.634,109.444,109.492,109.519,109.628,109.439,109.480,109.566,109.656,109.450,109.504
266,2019-12-17T22:00:00.000000000Z,6714,109.508,109.629,109.400,109.571,109.458,109.623,109.394,109.521,109.558,109.635,109.406,109.621
267,2019-12-18T22:00:00.000000000Z,7515,109.576,109.684,109.184,109.359,109.526,109.676,109.178,109.311,109.626,109.691,109.189,109.407
268,2019-12-19T22:00:00.000000000Z,6223,109.370,109.526,109.255,109.443,109.353,109.519,109.248,109.393,109.387,109.533,109.262,109.493
269,2019-12-22T22:00:00.000000000Z,5167,109.460,109.538,109.340,109.392,109.410,109.532,109.333,109.370,109.510,109.545,109.347,109.414
270,2019-12-23T22:00:00.000000000Z,6524,109.396,109.440,109.328,109.398,109.364,109.434,109.321,109.364,109.429,109.451,109.335,109.431
271,2019-12-25T22:00:00.000000000Z,4333,109.398,109.684,109.346,109.639,109.364,109.677,109.313,109.589,109.431,109.692,109.371,109.689
272,2019-12-26T22:00:00.000000000Z,13033,109.597,109.602,109.390,109.453,109.547,109.587,109.383,109.403,109.647,109.652,109.396,109.503
273,2019-12-29T22:00:00.000000000Z,8485,109.419,109.480,108.768,108.880,109.369,109.456,108.761,108.870,109.469,109.526,108.774,108.891
274,2019-12-30T22:00:00.000000000Z,7758,108.885,108.886,108.470,108.628,108.866,108.873,108.463,108.585,108.904,108.917,108.477,108.670
275,2020-01-01T22:00:00.000000000Z,8353,108.651,108.866,108.212,108.561,108.601,108.859,108.206,108.511,108.701,108.872,108.219,108.611
276,2020-01-02T22:00:00.000000000Z,21241,108.568,108.630,107.842,108.110,108.550,108.623,107.835,108.060,108.585,108.637,107.849,108.160
277,2020-01-05T22:00:00.000000000Z,15195,107.879,108.506,107.772,108.372,107.854,108.500,107.764,108.362,107.904,108.513,107.780,108.381
278,2020-01-06T22:00:00.000000000Z,13768,108.353,108.630,108.262,108.460,108.303,108.623,108.255,108.438,108.403,108.636,108.268,108.481
279,2020-01-07T22:00:00.000000000Z,41311,108.455,109.246,107.650,109.134,108.436,109.239,107.644,109.103,108.474,109.253,107.656,109.166
280,2020-01-08T22:00:00.000000000Z,13709,109.092,109.580,109.014,109.524,109.042,109.575,109.006,109.515,109.142,109.588,109.021,109.532
281,2020-01-09T22:00:00.000000000Z,8839,109.517,109.688,109.433,109.471,109.503,109.680,109.417,109.445,109.531,109.697,109.443,109.497
282,2020-01-12T22:00:00.000000000Z,32719,109.528,109.947,109.512,109.944,109.506,109.941,109.494,109.934,109.550,109.966,109.526,109.953
283,2020-01-13T22:00:00.000000000Z,53831,109.946,110.214,109.854,109.996,109.937,110.205,109.846,109.979,109.955,110.224,109.861,110.012
284,2020-01-14T22:00:00.000000000Z,42899,109.990,110.010,109.790,109.900,109.965,109.998,109.783,109.887,110.016,110.032,109.796,109.913
285,2020-01-15T22:00:00.000000000Z,34262,109.896,110.178,109.857,110.170,109.880,110.171,109.838,110.128,109.912,110.211,109.864,110.211
286,2020-01-16T22:00:00.000000000Z,34329,110.164,110.289,110.047,110.156,110.116,110.282,110.040,110.106,110.213,110.296,110.054,110.206
287,2020-01-19T22:00:00.000000000Z,18991,110.088,110.218,110.078,110.184,110.071,110.212,110.056,110.173,110.104,110.225,110.099,110.194
288,2020-01-20T22:00:00.000000000Z,51445,110.188,110.222,109.762,109.870,110.177,110.216,109.756,109.852,110.198,110.229,109.768,109.887
289,2020-01-21T22:00:00.000000000Z,41126,109.862,110.100,109.832,109.838,109.812,110.092,109.812,109.828,109.912,110.108,109.838,109.848
290,2020-01-22T22:00:00.000000000Z,58998,109.835,109.864,109.265,109.494,109.816,109.848,109.259,109.478,109.854,109.881,109.271,109.509
291,2020-01-23T22:00:00.000000000Z,55790,109.490,109.654,109.173,109.279,109.469,109.648,109.166,109.257,109.512,109.660,109.179,109.301
292,2020-01-26T22:00:00.000000000Z,86572,108.940,109.138,108.732,108.896,108.890,109.132,108.724,108.886,108.990,109.144,108.739,108.905
293,2020-01-27T22:00:00.000000000Z,64011,108.891,109.203,108.756,109.148,108.874,109.196,108.750,109.138,108.908,109.210,108.762,109.157
294,2020-01-28T22:00:00.000000000Z,58942,109.143,109.266,108.976,109.020,109.093,109.258,108.969,109.010,109.193,109.287,108.983,109.029
295,2020-01-29T22:00:00.000000000Z,96366,109.012,109.075,108.584,108.960,108.962,109.057,108.576,108.934,109.062,109.125,108.590,108.986
296,2020-01-30T22:00:00.000000000Z,89678,108.964,109.135,108.307,108.358,108.916,109.129,108.283,108.308,109.013,109.141,108.319,108.408
297,2020-02-02T22:00:00.000000000Z,85789,108.432,108.799,108.318,108.683,108.382,108.793,108.303,108.657,108.482,108.824,108.329,108.709
298,2020-02-03T22:00:00.000000000Z,66432,108.688,109.546,108.550,109.525,108.655,109.540,108.544,109.518,108.720,109.552,108.555,109.532
299,2020-02-04T22:00:00.000000000Z,77095,109.524,109.848,109.304,109.830,109.515,109.840,109.298,109.817,109.532,109.856,109.310,109.843
300,2020-02-05T22:00:00.000000000Z,55418,109.824,110.004,109.743,109.996,109.796,109.998,109.693,109.986,109.852,110.011,109.785,110.007
301,2020-02-06T22:00:00.000000000Z,68129,109.992,110.022,109.532,109.749,109.980,110.012,109.526,109.699,110.005,110.047,109.539,109.799
302,2020-02-09T22:00:00.000000000Z,61546,109.688,109.879,109.562,109.775,109.672,109.873,109.556,109.769,109.705,109.885,109.569,109.781
303,2020-02-10T22:00:00.000000000Z,45837,109.771,109.966,109.728,109.789,109.721,109.958,109.708,109.783,109.821,109.973,109.734,109.795
304,2020-02-11T22:00:00.000000000Z,44585,109.788,110.136,109.772,110.095,109.780,110.129,109.761,110.084,109.795,110.182,109.783,110.106
305,2020-02-12T22:00:00.000000000Z,68896,110.089,110.094,109.619,109.826,110.058,110.083,109.611,109.808,110.120,110.120,109.626,109.844
306,2020-02-13T22:00:00.000000000Z,45980,109.819,109.912,109.698,109.781,109.769,109.906,109.692,109.766,109.869,109.918,109.705,109.796
307,2020-02-16T22:00:00.000000000Z,25313,109.869,109.961,109.720,109.880,109.843,109.955,109.712,109.862,109.895,109.967,109.726,109.897
308,2020-02-17T22:00:00.000000000Z,56823,109.872,109.948,109.658,109.872,109.834,109.943,109.652,109.865,109.911,109.954,109.664,109.878
309,2020-02-18T22:00:00.000000000Z,61963,109.870,111.594,109.854,111.364,109.859,111.587,109.832,111.342,109.881,111.600,109.864,111.385
310,2020-02-19T22:00:00.000000000Z,110472,111.360,112.228,111.112,112.110,111.312,112.219,111.080,112.084,111.407,112.236,111.119,112.137
311,2020-02-20T22:00:00.000000000Z,96218,112.098,112.188,111.474,111.549,112.061,112.181,111.457,111.499,112.134,112.194,111.485,111.599
312,2020-02-23T22:00:00.000000000Z,125852,111.269,111.683,110.333,110.720,111.233,111.677,110.326,110.696,111.305,111.689,110.340,110.745
313,2020-02-24T22:00:00.000000000Z,175264,110.711,111.042,109.890,110.204,110.661,111.036,109.883,110.192,110.761,111.049,109.897,110.216
314,2020-02-25T22:00:00.000000000Z,188052,110.196,110.703,110.130,110.419,110.166,110.696,110.124,110.409,110.227,110.710,110.136,110.429
315,2020-02-26T22:00:00.000000000Z,234573,110.426,110.457,109.568,109.589,110.393,110.450,109.555,109.572,110.460,110.478,109.579,109.606
316,2020-02-27T22:00:00.000000000Z,296493,109.600,109.682,107.512,108.064,109.558,109.676,107.503,108.014,109.642,109.698,107.520,108.114
317,2020-03-01T22:00:00.000000000Z,258639,107.413,108.579,107.376,108.331,107.363,108.572,107.347,108.281,107.463,108.586,107.399,108.381
318,2020-03-02T22:00:00.000000000Z,240585,108.306,108.537,106.930,107.112,108.256,108.530,106.923,107.091,108.356,108.544,106.938,107.134
319,2020-03-03T22:00:00.000000000Z,162348,107.130,107.690,106.848,107.536,107.080,107.682,106.842,107.519,107.180,107.698,106.855,107.554
320,2020-03-04T22:00:00.000000000Z,158237,107.532,107.742,105.975,106.168,107.499,107.734,105.956,106.150,107.564,107.750,105.984,106.185
321,2020-03-05T22:00:00.000000000Z,259828,106.159,106.345,104.993,105.362,106.147,106.339,104.986,105.312,106.171,106.351,105.000,105.412
322,2020-03-08T21:00:00.000000000Z,260644,105.362,105.362,101.180,102.369,105.312,105.312,101.170,102.349,105.412,105.412,101.190,102.389
323,2020-03-09T21:00:00.000000000Z,285729,102.369,105.924,102.011,105.638,102.349,105.913,101.997,105.613,102.389,105.935,102.025,105.663
324,2020-03-10T21:00:00.000000000Z,236043,105.638,105.650,104.098,104.533,105.613,105.613,104.085,104.483,105.663,105.700,104.109,104.583
325,2020-03-11T21:00:00.000000000Z,266917,104.533,106.105,103.084,104.634,104.483,106.090,103.069,104.618,104.583,106.122,103.097,104.650
326,2020-03-12T21:00:00.000000000Z,257244,104.634,108.510,104.509,107.887,104.618,108.493,104.497,107.837,104.650,108.530,104.521,107.937
327,2020-03-15T21:00:00.000000000Z,255879,107.062,107.570,105.148,105.851,107.012,107.554,105.136,105.801,107.112,107.590,105.160,105.901
328,2020-03-16T21:00:00.000000000Z,318875,105.851,107.864,105.851,107.684,105.801,107.856,105.801,107.655,105.901,107.874,105.901,107.714
329,2020-03-17T21:00:00.000000000Z,269769,107.684,108.658,106.754,108.081,107.655,108.647,106.744,108.031,107.714,108.669,106.764,108.131
330,2020-03-18T21:00:00.000000000Z,297270,108.081,110.956,107.873,110.707,108.031,110.948,107.823,110.676,108.131,110.966,107.923,110.738
331,2020-03-19T21:00:00.000000000Z,213790,110.711,111.508,109.335,110.793,110.685,111.499,109.321,110.743,110.737,111.518,109.347,110.843
332,2020-03-22T21:00:00.000000000Z,227588,110.823,111.596,109.670,111.242,110.773,111.586,109.659,111.192,110.873,111.607,109.680,111.291
333,2020-03-23T21:00:00.000000000Z,186928,111.242,111.717,110.085,111.221,111.192,111.707,110.071,111.197,111.291,111.730,110.099,111.245
334,2020-03-24T21:00:00.000000000Z,174836,111.221,111.682,110.754,111.208,111.197,111.674,110.743,111.191,111.245,111.690,110.763,111.224
335,2020-03-25T21:00:00.000000000Z,192015,111.208,111.298,109.207,109.627,111.191,111.268,109.198,109.577,111.224,111.339,109.216,109.677
336,2020-03-26T21:00:00.000000000Z,143340,109.627,109.747,107.758,108.014,109.577,109.697,107.729,107.964,109.677,109.797,107.769,108.064
337,2020-03-29T21:00:00.000000000Z,118156,107.725,108.296,107.126,107.778,107.675,108.287,107.116,107.728,107.775,108.306,107.135,107.828
338,2020-03-30T21:00:00.000000000Z,149494,107.778,108.730,107.462,107.557,107.728,108.721,107.454,107.507,107.828,108.766,107.471,107.607
339,2020-03-31T21:00:00.000000000Z,115253,107.557,107.941,106.918,107.172,107.507,107.930,106.908,107.154,107.607,107.952,106.929,107.191
340,2020-04-01T21:00:00.000000000Z,102228,107.172,108.095,107.018,107.884,107.154,108.086,107.005,107.845,107.191,108.104,107.028,107.922
341,2020-04-02T21:00:00.000000000Z,89142,107.884,108.678,107.802,108.528,107.845,108.667,107.794,108.478,107.922,108.688,107.811,108.578
342,2020-04-05T21:00:00.000000000Z,90673,108.382,109.383,108.369,109.224,108.332,109.373,108.319,109.196,108.432,109.393,108.403,109.252
343,2020-04-06T21:00:00.000000000Z,96199,109.224,109.280,108.672,108.766,109.196,109.266,108.665,108.733,109.252,109.294,108.680,108.799
344,2020-04-07T21:00:00.000000000Z,84646,108.766,109.102,108.506,108.830,108.733,109.095,108.498,108.806,108.799,109.109,108.514,108.854
345,2020-04-08T21:00:00.000000000Z,94182,108.830,109.064,108.208,108.495,108.806,109.056,108.196,108.445,108.854,109.071,108.218,108.545
346,2020-04-09T21:00:00.000000000Z,12024,108.495,108.590,108.327,108.465,108.445,108.575,108.287,108.415,108.545,108.615,108.341,108.515
347,2020-04-12T21:00:00.000000000Z,60497,108.403,108.528,107.502,107.768,108.353,108.512,107.494,107.732,108.453,108.569,107.510,107.803
348,2020-04-13T21:00:00.000000000Z,68151,107.768,107.772,106.983,107.218,107.732,107.753,106.975,107.200,107.803,107.811,106.990,107.235
349,2020-04-14T21:00:00.000000000Z,87169,107.218,107.866,106.926,107.438,107.200,107.842,106.919,107.388,107.235,107.911,106.934,107.488
350,2020-04-15T21:00:00.000000000Z,93278,107.438,108.084,107.165,107.910,107.388,108.077,107.158,107.885,107.488,108.092,107.172,107.935
351,2020-04-16T21:00:00.000000000Z,90723,107.910,108.085,107.302,107.548,107.885,108.077,107.295,107.498,107.935,108.111,107.309,107.598
352,2020-04-19T21:00:00.000000000Z,65784,107.539,107.951,107.476,107.626,107.489,107.944,107.426,107.614,107.589,107.958,107.517,107.638
353,2020-04-20T21:00:00.000000000Z,84443,107.632,107.896,107.282,107.766,107.582,107.887,107.275,107.749,107.682,107.904,107.289,107.782
354,2020-04-21T21:00:00.000000000Z,61936,107.788,107.938,107.516,107.746,107.738,107.931,107.509,107.733,107.838,107.950,107.523,107.758
355,2020-04-22T21:00:00.000000000Z,76003,107.756,108.044,107.348,107.613,107.706,108.036,107.341,107.563,107.806,108.053,107.354,107.663
356,2020-04-23T21:00:00.000000000Z,65453,107.590,107.761,107.372,107.503,107.540,107.754,107.363,107.453,107.640,107.769,107.380,107.553
357,2020-04-26T21:00:00.000000000Z,66003,107.574,107.624,106.994,107.259,107.524,107.617,106.988,107.240,107.624,107.650,107.000,107.278
358,2020-04-27T21:00:00.000000000Z,69236,107.201,107.340,106.560,106.868,107.151,107.333,106.551,106.857,107.251,107.347,106.567,106.880
359,2020-04-28T21:00:00.000000000Z,66189,106.865,106.892,106.360,106.707,106.846,106.879,106.353,106.657,106.884,106.925,106.367,106.757
360,2020-04-29T21:00:00.000000000Z,94465,106.700,107.499,106.407,107.199,106.650,107.492,106.400,107.149,106.750,107.506,106.414,107.249
361,2020-04-30T21:00:00.000000000Z,61849,107.192,107.406,106.607,106.916,107.142,107.399,106.600,106.866,107.242,107.414,106.614,106.966
362,2020-05-03T21:00:00.000000000Z,58911,106.867,107.070,106.634,106.725,106.817,107.064,106.622,106.709,106.917,107.076,106.642,106.741
363,2020-05-04T21:00:00.000000000Z,55280,106.737,106.896,106.416,106.550,106.687,106.889,106.409,106.508,106.787,106.902,106.424,106.593
364,2020-05-05T21:00:00.000000000Z,66075,106.569,106.620,105.988,106.102,106.519,106.570,105.978,106.082,106.619,106.670,105.995,106.122
365,2020-05-06T21:00:00.000000000Z,69839,106.119,106.656,105.992,106.268,106.069,106.650,105.984,106.253,106.169,106.664,105.999,106.284
366,2020-05-07T21:00:00.000000000Z,58939,106.275,106.751,106.222,106.640,106.225,106.742,106.214,106.590,106.325,106.760,106.228,106.690
367,2020-05-10T21:00:00.000000000Z,70815,106.540,107.769,106.506,107.656,106.490,107.762,106.456,107.635,106.590,107.776,106.556,107.677
368,2020-05-11T21:00:00.000000000Z,62663,107.669,107.693,107.124,107.148,107.619,107.683,107.110,107.132,107.719,107.738,107.133,107.164
369,2020-05-12T21:00:00.000000000Z,66521,107.154,107.279,106.744,107.038,107.109,107.271,106.735,107.020,107.199,107.288,106.751,107.055
370,2020-05-13T21:00:00.000000000Z,61652,107.046,107.366,106.776,107.236,106.996,107.359,106.769,107.217,107.096,107.375,106.784,107.254
371,2020-05-14T21:00:00.000000000Z,61586,107.249,107.434,106.857,107.074,107.199,107.427,106.850,107.027,107.299,107.442,106.864,107.122
372,2020-05-17T21:00:00.000000000Z,58030,107.114,107.506,107.069,107.314,107.077,107.499,107.056,107.285,107.152,107.513,107.075,107.343
373,2020-05-18T21:00:00.000000000Z,66548,107.336,108.088,107.294,107.699,107.286,108.081,107.253,107.687,107.386,108.096,107.308,107.711
374,2020-05-19T21:00:00.000000000Z,53875,107.694,107.985,107.336,107.545,107.667,107.978,107.330,107.498,107.722,107.992,107.343,107.592
375,2020-05-20T21:00:00.000000000Z,54261,107.538,107.850,107.510,107.608,107.488,107.843,107.460,107.598,107.588,107.856,107.542,107.619
376,2020-05-21T21:00:00.000000000Z,47151,107.624,107.762,107.323,107.635,107.575,107.755,107.317,107.585,107.674,107.770,107.329,107.685
377,2020-05-24T21:00:00.000000000Z,28370,107.609,107.784,107.567,107.716,107.559,107.776,107.517,107.672,107.659,107.791,107.617,107.759
378,2020-05-25T21:00:00.000000000Z,54938,107.697,107.924,107.402,107.562,107.647,107.917,107.396,107.512,107.747,107.931,107.408,107.612
379,2020-05-26T21:00:00.000000000Z,75917,107.577,107.947,107.365,107.722,107.527,107.940,107.358,107.708,107.627,107.954,107.372,107.735
380,2020-05-27T21:00:00.000000000Z,68906,107.724,107.902,107.571,107.639,107.707,107.895,107.564,107.590,107.741,107.920,107.578,107.688
381,2020-05-28T21:00:00.000000000Z,85924,107.648,107.894,107.084,107.821,107.605,107.884,107.069,107.771,107.691,107.904,107.092,107.871
382,2020-05-31T21:00:00.000000000Z,64270,107.821,107.856,107.380,107.592,107.771,107.848,107.370,107.581,107.871,107.871,107.390,107.603
383,2020-06-01T21:00:00.000000000Z,77594,107.577,108.773,107.514,108.680,107.536,108.766,107.506,108.663,107.618,108.780,107.522,108.698
384,2020-06-02T21:00:00.000000000Z,83199,108.685,108.984,108.424,108.904,108.654,108.977,108.417,108.889,108.716,108.996,108.431,108.918
385,2020-06-03T21:00:00.000000000Z,89207,108.900,109.198,108.618,109.157,108.853,109.192,108.609,109.136,108.946,109.205,108.627,109.178
386,2020-06-04T21:00:00.000000000Z,79534,109.146,109.850,109.041,109.590,109.125,109.843,109.030,109.568,109.167,109.861,109.052,109.612
387,2020-06-07T21:00:00.000000000Z,70717,109.585,109.694,108.236,108.430,109.535,109.686,108.229,108.419,109.635,109.702,108.243,108.440
388,2020-06-08T21:00:00.000000000Z,85681,108.440,108.546,107.622,107.755,108.394,108.537,107.615,107.743,108.487,108.555,107.629,107.767
389,2020-06-09T21:00:00.000000000Z,88045,107.750,107.874,106.987,107.122,107.700,107.867,106.978,107.111,107.800,107.882,106.996,107.133
390,2020-06-10T21:00:00.000000000Z,99646,107.116,107.236,106.573,106.865,107.078,107.226,106.565,106.851,107.154,107.245,106.581,106.879
391,2020-06-11T21:00:00.000000000Z,114301,106.880,107.556,106.587,107.392,106.830,107.548,106.579,107.342,106.930,107.563,106.595,107.442
392,2020-06-14T21:00:00.000000000Z,93167,107.375,107.570,107.000,107.324,107.325,107.559,106.990,107.285,107.425,107.585,107.007,107.363
393,2020-06-15T21:00:00.000000000Z,95203,107.339,107.642,107.214,107.324,107.324,107.635,107.206,107.311,107.354,107.648,107.221,107.338
394,2020-06-16T21:00:00.000000000Z,63740,107.374,107.442,106.952,107.007,107.324,107.435,106.945,106.994,107.424,107.450,106.959,107.020
395,2020-06-17T21:00:00.000000000Z,76020,107.014,107.129,106.668,106.973,106.964,107.122,106.661,106.961,107.064,107.136,106.674,106.985
396,2020-06-18T21:00:00.000000000Z,61394,107.000,107.060,106.768,106.891,106.950,107.052,106.761,106.869,107.050,107.067,106.775,106.913
397,2020-06-21T21:00:00.000000000Z,59138,106.773,107.012,106.769,106.906,106.723,107.005,106.723,106.897,106.823,107.019,106.779,106.915
398,2020-06-22T21:00:00.000000000Z,85235,106.929,107.222,106.074,106.526,106.879,107.215,106.067,106.513,106.979,107.228,106.081,106.540
399,2020-06-23T21:00:00.000000000Z,76467,106.519,107.072,106.384,107.042,106.475,107.065,106.377,107.026,106.563,107.080,106.391,107.057
400,2020-06-24T21:00:00.000000000Z,71507,107.064,107.452,106.985,107.195,107.033,107.445,106.935,107.180,107.096,107.460,107.017,107.210
401,2020-06-25T21:00:00.000000000Z,60982,107.220,107.356,106.800,107.219,107.170,107.346,106.793,107.169,107.270,107.365,106.806,107.269
402,2020-06-28T21:00:00.000000000Z,61571,107.160,107.885,107.041,107.572,107.110,107.879,107.033,107.559,107.210,107.891,107.049,107.584
